---,TimeStamp,Value,Parameter,TimeseriesID
191,"2024-08-06 07:45:00","9.03640856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
192,"2024-08-06 08:00:00","9.03640856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
193,"2024-08-06 08:15:00","9.03640856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
194,"2024-08-06 08:30:00","9.03640856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
195,"2024-08-06 08:45:00","9.0383284","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
196,"2024-08-06 09:00:00","9.0383284","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
197,"2024-08-06 09:15:00","9.03972","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
198,"2024-08-06 09:30:00","9.03921448","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
199,"2024-08-06 09:45:00","9.03882824","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
200,"2024-08-06 10:00:00","9.03874872","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
201,"2024-08-06 10:15:00","9.03848744","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
202,"2024-08-06 10:30:00","9.03755024","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
203,"2024-08-06 10:45:00","9.03731168","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
204,"2024-08-06 11:00:00","9.03721512","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
205,"2024-08-06 11:15:00","9.03719808","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
206,"2024-08-06 11:30:00","9.03719808","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
207,"2024-08-06 11:45:00","9.04104912","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
208,"2024-08-06 12:00:00","9.04104912","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
209,"2024-08-06 12:15:00","9.04104912","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
210,"2024-08-06 12:30:00","9.04095256","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
211,"2024-08-06 12:45:00","9.0400608","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
212,"2024-08-06 13:00:00","9.03966888","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
213,"2024-08-06 13:15:00","9.03954392","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
214,"2024-08-06 13:30:00","9.0395212","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
215,"2024-08-06 13:45:00","9.03951552","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
216,"2024-08-06 14:00:00","9.03966888","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
217,"2024-08-06 14:15:00","9.03954392","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
218,"2024-08-06 14:30:00","9.03948144","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
219,"2024-08-06 14:45:00","9.03950416","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
220,"2024-08-06 15:00:00","9.03950984","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
221,"2024-08-06 15:15:00","9.03950984","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
222,"2024-08-06 15:30:00","9.03950984","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
223,"2024-08-06 15:45:00","9.03950984","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
224,"2024-08-06 16:00:00","9.03950984","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
225,"2024-08-06 16:15:00","9.03950984","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
226,"2024-08-06 16:30:00","9.03928832","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
227,"2024-08-06 16:45:00","9.0394644","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
228,"2024-08-06 17:00:00","9.03945304","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
229,"2024-08-06 17:15:00","9.04000968","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
230,"2024-08-06 17:30:00","9.04015168","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
231,"2024-08-06 17:45:00","9.04054928","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
232,"2024-08-06 18:00:00","9.04089008","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
233,"2024-08-06 18:15:00","9.04100936","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
234,"2024-08-06 18:30:00","9.04103776","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
235,"2024-08-06 18:45:00","9.04104344","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
236,"2024-08-06 19:00:00","9.04104344","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
237,"2024-08-06 19:15:00","9.04104344","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
238,"2024-08-06 19:30:00","9.03911792","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
239,"2024-08-06 19:45:00","9.03911792","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
240,"2024-08-06 20:00:00","9.04104344","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
241,"2024-08-06 20:15:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
242,"2024-08-06 20:30:00","9.03911792","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
243,"2024-08-06 20:45:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
244,"2024-08-06 21:00:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
245,"2024-08-06 21:15:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
246,"2024-08-06 21:30:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
247,"2024-08-06 21:45:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
248,"2024-08-06 22:00:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
249,"2024-08-06 22:15:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
250,"2024-08-06 22:30:00","9.03911792","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
251,"2024-08-06 22:45:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
252,"2024-08-06 23:00:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
253,"2024-08-06 23:15:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
254,"2024-08-06 23:30:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
255,"2024-08-06 23:45:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
256,"2024-08-07 00:00:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
257,"2024-08-07 00:15:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
258,"2024-08-07 00:30:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
259,"2024-08-07 00:45:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
260,"2024-08-07 01:00:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
261,"2024-08-07 01:15:00","9.0371924","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
262,"2024-08-07 01:30:00","9.03745368","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
263,"2024-08-07 01:45:00","9.03789672","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
264,"2024-08-07 02:00:00","9.03823752","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
265,"2024-08-07 02:15:00","9.03472728","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
266,"2024-08-07 02:30:00","9.03485224","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
267,"2024-08-07 02:45:00","9.03482952","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
268,"2024-08-07 03:00:00","9.03481816","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
269,"2024-08-07 03:15:00","9.0348636","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
270,"2024-08-07 03:30:00","9.03487496","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
271,"2024-08-07 03:45:00","9.03294944","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
272,"2024-08-07 04:00:00","9.0310296","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
273,"2024-08-07 04:15:00","9.03487496","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
274,"2024-08-07 04:30:00","9.03487496","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
275,"2024-08-07 04:45:00","9.0310296","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
276,"2024-08-07 05:00:00","9.03114888","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
277,"2024-08-07 05:15:00","9.03105232","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
278,"2024-08-07 05:30:00","9.03107504","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
279,"2024-08-07 05:45:00","9.03103528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
280,"2024-08-07 06:00:00","9.02717856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
281,"2024-08-07 06:15:00","9.02742848","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
282,"2024-08-07 06:30:00","9.02799648","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
283,"2024-08-07 06:45:00","9.0285588","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
284,"2024-08-07 07:00:00","9.02482704","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
285,"2024-08-07 07:15:00","9.02484976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
286,"2024-08-07 07:30:00","9.02485544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
287,"2024-08-07 07:45:00","9.02485544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
288,"2024-08-07 08:00:00","9.02485544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
289,"2024-08-07 08:15:00","9.02485544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
290,"2024-08-07 08:30:00","9.02485544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
291,"2024-08-07 08:45:00","9.02485544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
292,"2024-08-07 09:00:00","9.02485544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
293,"2024-08-07 09:15:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
294,"2024-08-07 09:30:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
295,"2024-08-07 09:45:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
296,"2024-08-07 10:00:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
297,"2024-08-07 10:15:00","9.02090784","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
298,"2024-08-07 10:30:00","9.02059544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
299,"2024-08-07 10:45:00","9.01985704","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
300,"2024-08-07 11:00:00","9.019556","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
301,"2024-08-07 11:15:00","9.0194992","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
302,"2024-08-07 11:30:00","9.01948216","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
303,"2024-08-07 11:45:00","9.02317984","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
304,"2024-08-07 12:00:00","9.0221688","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
305,"2024-08-07 12:15:00","9.02187912","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
306,"2024-08-07 12:30:00","9.02181664","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
307,"2024-08-07 12:45:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
308,"2024-08-07 13:00:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
309,"2024-08-07 13:15:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
310,"2024-08-07 13:30:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
311,"2024-08-07 13:45:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
312,"2024-08-07 14:00:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
313,"2024-08-07 14:15:00","9.01822688","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
314,"2024-08-07 14:30:00","9.0206352","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
315,"2024-08-07 14:45:00","9.02269136","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
316,"2024-08-07 15:00:00","9.0220268","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
317,"2024-08-07 15:15:00","9.02184504","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
318,"2024-08-07 15:30:00","9.02181096","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
319,"2024-08-07 15:45:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
320,"2024-08-07 16:00:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
321,"2024-08-07 16:15:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
322,"2024-08-07 16:30:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
323,"2024-08-07 16:45:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
324,"2024-08-07 17:00:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
325,"2024-08-07 17:15:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
326,"2024-08-07 17:30:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
327,"2024-08-07 17:45:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
328,"2024-08-07 18:00:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
329,"2024-08-07 18:15:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
330,"2024-08-07 18:30:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
331,"2024-08-07 18:45:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
332,"2024-08-07 19:00:00","9.02180528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
333,"2024-08-07 19:15:00","9.01987976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
334,"2024-08-07 19:30:00","9.01987976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
335,"2024-08-07 19:45:00","9.02083968","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
336,"2024-08-07 20:00:00","9.02111232","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
337,"2024-08-07 20:15:00","9.01936856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
338,"2024-08-07 20:30:00","9.01945376","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
339,"2024-08-07 20:45:00","9.01947648","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
340,"2024-08-07 21:00:00","9.01947648","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
341,"2024-08-07 21:15:00","9.02016376","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
342,"2024-08-07 21:30:00","9.02071472","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
343,"2024-08-07 21:45:00","9.0209476","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
344,"2024-08-07 22:00:00","9.02099304","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
345,"2024-08-07 22:15:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
346,"2024-08-07 22:30:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
347,"2024-08-07 22:45:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
348,"2024-08-07 23:00:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
349,"2024-08-07 23:15:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
350,"2024-08-07 23:30:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
351,"2024-08-07 23:45:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
352,"2024-08-08 00:00:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
353,"2024-08-08 00:15:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
354,"2024-08-08 00:30:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
355,"2024-08-08 00:45:00","9.0210044","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
356,"2024-08-08 01:00:00","9.01907888","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
357,"2024-08-08 01:15:00","9.01907888","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
358,"2024-08-08 01:30:00","9.01907888","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
359,"2024-08-08 01:45:00","9.01715336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
360,"2024-08-08 02:00:00","9.01715336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
361,"2024-08-08 02:15:00","9.01715336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
362,"2024-08-08 02:30:00","9.01715336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
363,"2024-08-08 02:45:00","9.01715336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
364,"2024-08-08 03:00:00","9.01715336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
365,"2024-08-08 03:15:00","9.01522784","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
366,"2024-08-08 03:30:00","9.01330232","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
367,"2024-08-08 03:45:00","9.01330232","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
368,"2024-08-08 04:00:00","9.01330232","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
369,"2024-08-08 04:15:00","9.01330232","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
370,"2024-08-08 04:30:00","9.01138248","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
371,"2024-08-08 04:45:00","9.00945696","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
372,"2024-08-08 05:00:00","9.00945696","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
373,"2024-08-08 05:15:00","9.00951944","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
